time_elapsed,serial_timesteps,policy_loss,clipfrac,value_loss,explained_variance,n_updates,policy_entropy,fps,approxkl,total_timesteps,ep_len_mean,ep_reward_mean
1589.9723029136658,174976,-0.0065278923,0.12207031,0.019737242,0.8753831088542938,1367,1.3161387,823,0.0012148046,1399808,2186.96,16.2
1591.2189371585846,175104,-0.0071286066,0.15258789,0.011850534,0.8938786387443542,1368,1.2990657,1004,0.0015241527,1400832,2186.96,16.2
1592.2404680252075,175232,-0.006473826,0.123535156,0.01122887,0.9295997694134712,1369,1.2914901,974,0.0012686477,1401856,2186.96,16.2
1593.2926330566406,175360,-0.007414659,0.20532227,0.013259214,0.9337063804268837,1370,1.2887971,970,0.0019438833,1402880,2211.84,15.72
1594.3505833148956,175488,-0.004439009,0.14501953,0.027910769,0.7835876792669296,1371,1.2090648,1058,0.0017522279,1403904,2211.84,15.72
1595.319696187973,175616,-0.0048376694,0.17675781,0.03193269,0.7776615768671036,1372,1.2441269,967,0.0022982988,1404928,2211.84,15.72
1596.3795232772827,175744,-0.003318427,0.1262207,0.047932856,0.7953119426965714,1373,1.2704954,896,0.0014563376,1405952,2205.11,15.82
1597.5235738754272,175872,-0.0058893845,0.18115234,0.035013564,0.8071477264165878,1374,1.3216696,1033,0.0018991982,1406976,2205.11,15.82
1598.5165257453918,176000,-0.0069811335,0.14624023,0.017187472,0.8818573355674744,1375,1.3023529,965,0.0014380834,1408000,2205.11,15.82
1599.5789897441864,176128,-0.006376395,0.18701172,0.024229953,0.8305079787969589,1376,1.3006173,895,0.0018008568,1409024,2204.18,15.83
1600.7254920005798,176256,-0.005582487,0.140625,0.019143304,0.8506245166063309,1377,1.2945535,990,0.0013526662,1410048,2204.18,15.83
1601.7613425254822,176384,-0.0047979383,0.19238281,0.021769416,0.8478555530309677,1378,1.3200727,1015,0.0018873806,1411072,2204.18,15.83
1602.771985054016,176512,-0.007437877,0.13671875,0.02281488,0.8702727109193802,1379,1.3257324,932,0.0012440876,1412096,2204.18,15.83
1603.872076034546,176640,-0.0067280233,0.114746094,0.022395555,0.8088297694921494,1380,1.3672624,1038,0.0011927257,1413120,2204.18,15.83
