policy_entropy,nupdates,total_timesteps,explained_variance,value_loss,fps,ep_reward_mean,ep_len_mean
1.634974479675293,43900,3512000,0.7789225727319717,0.01953188143670559,1162,-16.3,1857.8
1.6880168914794922,44000,3520000,0.8339845687150955,0.02310810051858425,1163,-16.09,1877.77
1.677288293838501,44100,3528000,0.8327256143093109,0.013482451438903809,1163,-15.91,1890.02
1.5878633260726929,44200,3536000,0.7910207211971283,0.019971396774053574,1163,-15.88,1890.3
1.6191940307617188,44300,3544000,0.7183567583560944,0.031220674514770508,1163,-15.96,1886.57
1.6232688426971436,44400,3552000,0.7734794914722443,0.0654330775141716,1163,-15.82,1903.63
1.6297976970672607,44500,3560000,0.6277439594268799,0.022698260843753815,1164,-15.92,1896.19
1.6045328378677368,44600,3568000,0.3216820955276489,0.041610248386859894,1164,-15.92,1895.13
1.7076495885849,44700,3576000,0.8311860859394073,0.016869431361556053,1164,-15.92,1898.02
1.6670509576797485,44800,3584000,0.7028886377811432,0.06358710676431656,1165,-16.17,1890.45
1.7143819332122803,44900,3592000,0.8487973809242249,0.02036004327237606,1165,-16.14,1896.55
1.6125195026397705,45000,3600000,0.9352656379342079,0.009688030928373337,1165,-15.88,1910.45
1.7144286632537842,45100,3608000,0.46563464403152466,0.0472869798541069,1166,-15.96,1908.16
1.6370853185653687,45200,3616000,0.8390043526887894,0.0274629108607769,1166,-15.96,1907.77
1.7166293859481812,45300,3624000,0.7762709558010101,0.03848738223314285,1166,-15.8,1921.46
1.6724752187728882,45400,3632000,0.6592056453227997,0.04150597006082535,1166,-15.74,1932.0
1.7028768062591553,45500,3640000,0.8393607586622238,0.010897372849285603,1166,-15.89,1932.94
1.6323671340942383,45600,3648000,0.8930329158902168,0.019629325717687607,1167,-15.81,1941.36
1.654114007949829,45700,3656000,0.7891377359628677,0.012501394376158714,1167,-15.73,1944.61
1.6152503490447998,45800,3664000,0.8962419107556343,0.014387885108590126,1167,-15.69,1958.22
1.5811922550201416,45900,3672000,0.7685448378324509,0.018619565293192863,1168,-15.72,1953.74
1.6591202020645142,46000,3680000,0.8050876259803772,0.011838880367577076,1168,-15.64,1959.74
1.6644885540008545,46100,3688000,0.8680698126554489,0.02104184590280056,1168,-15.66,1961.95
1.5946369171142578,46200,3696000,0.7945079207420349,0.01948937401175499,1168,-15.61,1983.15
1.6464531421661377,46300,3704000,0.8309600651264191,0.029484737664461136,1169,-15.6,1991.44
1.6195461750030518,46400,3712000,0.5281919240951538,0.046346984803676605,1169,-15.54,1997.7
1.7357714176177979,46500,3720000,0.7877811342477798,0.04203787073493004,1169,-15.44,2000.33
1.5961979627609253,46600,3728000,0.8403034210205078,0.007051297929137945,1169,-15.48,1998.29
1.6979929208755493,46700,3736000,0.852084755897522,0.02232871577143669,1170,-15.37,2018.47
1.6548370122909546,46800,3744000,0.704153448343277,0.024081986397504807,1170,-15.37,2018.47
1.6483421325683594,46900,3752000,0.8844980373978615,0.01347129326313734,1158,-15.37,2018.47
1.641265869140625,47000,3760000,0.9365638121962547,0.012573836371302605,1158,-15.34,2026.6
1.53733229637146,47100,3768000,0.8944875150918961,0.013711521402001381,1158,-15.2,2051.1
1.6449153423309326,47200,3776000,0.7947253584861755,0.013204428367316723,1158,-14.97,2073.73
1.6792795658111572,47300,3784000,0.9096324071288109,0.014781755395233631,1159,-14.97,2073.73
1.6328083276748657,47400,3792000,0.8023814409971237,0.023825760930776596,1159,-14.91,2079.56
1.682927131652832,47500,3800000,0.5557374656200409,0.008298461325466633,1159,-14.81,2086.44
1.631683588027954,47600,3808000,0.8049056231975555,0.01342031080275774,1160,-14.79,2096.94
1.6640510559082031,47700,3816000,0.8934939578175545,0.01518983580172062,1160,-14.8,2101.33
1.7232818603515625,47800,3824000,0.6328374743461609,0.031646959483623505,1160,-14.85,2099.46
1.7002947330474854,47900,3832000,0.5640724897384644,0.022033601999282837,1160,-14.75,2107.5
1.6551506519317627,48000,3840000,0.8250162452459335,0.022877490147948265,1161,-14.63,2122.01
1.632590651512146,48100,3848000,0.7968825548887253,0.04415721446275711,1161,-14.61,2123.89
1.7144997119903564,48200,3856000,0.8221399337053299,0.028824111446738243,1161,-14.54,2114.15
1.6460731029510498,48300,3864000,0.8638775795698166,0.015717102214694023,1161,-14.54,2098.54
1.6691970825195312,48400,3872000,0.8376686722040176,0.02153102681040764,1162,-14.36,2102.81
1.6442921161651611,48500,3880000,0.905329592525959,0.010311281308531761,1162,-14.18,2117.43
1.6513817310333252,48600,3888000,0.945895291864872,0.007278652396053076,1162,-14.24,2114.12
1.605386734008789,48700,3896000,0.8491762280464172,0.012127378955483437,1162,-14.25,2111.49
1.6501047611236572,48800,3904000,0.6442503333091736,0.05389256030321121,1162,-14.06,2121.76
1.6175647974014282,48900,3912000,0.6226373314857483,0.04078828543424606,1163,-13.99,2113.79
1.6806522607803345,49000,3920000,0.806657537817955,0.009180369786918163,1163,-14.12,2104.08
1.7072498798370361,49100,3928000,0.8692990690469742,0.013330304995179176,1163,-14.13,2100.42
1.5969836711883545,49200,3936000,0.777912437915802,0.05117518827319145,1164,-14.15,2100.83
1.6874818801879883,49300,3944000,0.7659255117177963,0.01923888921737671,1164,-14.16,2100.04
1.6622259616851807,49400,3952000,0.8263668268918991,0.02938785031437874,1164,-14.13,2101.34
1.6157146692276,49500,3960000,0.6380442976951599,0.038079388439655304,1164,-14.17,2102.91
1.6007000207901,49600,3968000,0.9166108220815659,0.01569501683115959,1165,-14.03,2114.56
1.7098588943481445,49700,3976000,0.9392674937844276,0.018364235758781433,1165,-13.83,2125.34
1.5237747430801392,49800,3984000,0.8787297382950783,0.016984792426228523,1165,-13.83,2123.01
1.6192210912704468,49900,3992000,0.759105995297432,0.02127872221171856,1166,-14.0,2111.05
1.605444312095642,50000,4000000,0.8640623688697815,0.03641720861196518,1166,-13.88,2124.01
1.6866333484649658,50100,4008000,0.8258834630250931,0.02565298043191433,1153,-13.83,2125.08
1.631246566772461,50200,4016000,0.8829737529158592,0.020028019323945045,1153,-13.39,2158.07
1.7110551595687866,50300,4024000,0.7720236778259277,0.04880724102258682,1153,-13.37,2154.99
1.5486562252044678,50400,4032000,0.8149122446775436,0.026161979883909225,1153,-13.39,2149.59
1.6268564462661743,50500,4040000,0.866705447435379,0.013166177086532116,1154,-13.43,2141.65
1.606644868850708,50600,4048000,0.7516459077596664,0.01998816803097725,1154,-13.5,2130.77
1.587135910987854,50700,4056000,0.8663593679666519,0.036370210349559784,1154,-13.65,2118.95
1.6190065145492554,50800,4064000,0.910900205373764,0.0074971579015254974,1154,-13.53,2134.64
1.6709343194961548,50900,4072000,0.9328335002064705,0.010422846302390099,1155,-13.59,2136.79
1.6303317546844482,51000,4080000,0.9071567803621292,0.011687813326716423,1155,-13.66,2147.9
1.6627041101455688,51100,4088000,0.7192870378494263,0.008267946541309357,1155,-13.8,2145.1
1.6341272592544556,51200,4096000,0.8220897167921066,0.023597773164510727,1156,-13.87,2139.13
1.745046615600586,51300,4104000,0.8304850161075592,0.01772216707468033,1156,-13.87,2139.13
1.6791719198226929,51400,4112000,0.7476193010807037,0.01448040921241045,1156,-13.6,2168.97
1.598447561264038,51500,4120000,0.8024630397558212,0.010868284851312637,1157,-13.48,2175.52
1.600196123123169,51600,4128000,0.5760076940059662,0.021929875016212463,1157,-13.31,2187.09
1.7170124053955078,51700,4136000,0.8768519759178162,0.01698000729084015,1157,-13.13,2209.06
1.6665382385253906,51800,4144000,0.8885077685117722,0.023566100746393204,1157,-13.21,2207.95
1.6927028894424438,51900,4152000,0.8163580447435379,0.027077004313468933,1158,-13.33,2196.71
1.6492540836334229,52000,4160000,0.8551344126462936,0.016287911683321,1158,-13.3,2197.92
1.6882574558258057,52100,4168000,0.8880277127027512,0.020334120839834213,1158,-12.98,2217.68
1.6821506023406982,52200,4176000,0.859166756272316,0.012620367109775543,1158,-12.84,2231.28
1.6339706182479858,52300,4184000,0.7101700305938721,0.028932612389326096,1158,-12.88,2224.8
1.718012809753418,52400,4192000,0.9004616290330887,0.010618321597576141,1158,-13.03,2209.54
1.5582596063613892,52500,4200000,0.8163508027791977,0.01745072938501835,1159,-12.94,2221.43
1.4821213483810425,52600,4208000,0.9191007539629936,0.02638251520693302,1159,-13.05,2207.87
1.6544954776763916,52700,4216000,0.8886370956897736,0.012684280052781105,1159,-12.94,2210.72
1.643176794052124,52800,4224000,0.6980296671390533,0.02244032360613346,1159,-13.2,2195.94
1.70587956905365,52900,4232000,0.7807513177394867,0.04608844965696335,1160,-13.29,2190.86
1.695389986038208,53000,4240000,0.14350277185440063,0.017399881035089493,1160,-13.55,2172.38
1.6552870273590088,53100,4248000,0.9002911821007729,0.009129351936280727,1160,-13.37,2197.15
1.6586463451385498,53200,4256000,0.6719338893890381,0.04985980689525604,1147,-13.35,2199.61
1.67899489402771,53300,4264000,0.7881114482879639,0.02685198187828064,1147,-13.18,2208.77
1.6515483856201172,53400,4272000,0.8826675787568092,0.009844553656876087,1147,-13.24,2205.08
1.6894681453704834,53500,4280000,0.8933066874742508,0.020160535350441933,1147,-13.32,2217.74
1.711557149887085,53600,4288000,0.7462221384048462,0.029466653242707253,1148,-13.2,2232.21
1.5804916620254517,53700,4296000,0.8501197397708893,0.021163009107112885,1148,-13.23,2242.47
1.676923155784607,53800,4304000,0.866715595126152,0.018026236444711685,1148,-13.24,2244.48
1.704303503036499,53900,4312000,0.5639954209327698,0.017381463199853897,1148,-13.11,2263.56
1.5588550567626953,54000,4320000,0.9227620288729668,0.01340898871421814,1149,-13.11,2266.73
1.6681829690933228,54100,4328000,0.9346955195069313,0.011052081361413002,1149,-13.07,2282.76
1.6348810195922852,54200,4336000,0.5515898168087006,0.0302438884973526,1149,-13.1,2284.53
1.668766736984253,54300,4344000,0.6576476097106934,0.027373963966965675,1150,-13.1,2284.53
1.6093809604644775,54400,4352000,0.846725583076477,0.011096132919192314,1150,-13.13,2284.4
1.675531029701233,54500,4360000,0.7523225992918015,0.021674534305930138,1150,-12.79,2317.46
1.6825624704360962,54600,4368000,0.8392901122570038,0.026281047612428665,1151,-13.03,2314.27
1.6209160089492798,54700,4376000,0.8626711964607239,0.01928648352622986,1151,-12.63,2351.1
1.6852169036865234,54800,4384000,0.8631208091974258,0.024339059367775917,1151,-12.51,2362.6
1.5528028011322021,54900,4392000,0.7652408629655838,0.02953265979886055,1152,-12.47,2369.23
1.6752325296401978,55000,4400000,0.8016887754201889,0.0244977455586195,1152,-12.49,2371.54
1.6216318607330322,55100,4408000,0.9228566884994507,0.012479450553655624,1152,-12.52,2381.07
1.7268257141113281,55200,4416000,0.8262402415275574,0.0137748122215271,1152,-12.45,2386.64
1.6602153778076172,55300,4424000,0.8541652113199234,0.011370228603482246,1152,-12.35,2401.26
1.6470857858657837,55400,4432000,0.9292745888233185,0.01214994490146637,1153,-12.35,2401.26
1.638828992843628,55500,4440000,0.5183486640453339,0.02335912361741066,1153,-12.24,2406.72
1.700219750404358,55600,4448000,0.8713992983102798,0.02876869961619377,1153,-12.25,2411.73
1.6728054285049438,55700,4456000,0.8466506004333496,0.020288685336709023,1153,-12.05,2437.88
1.6819576025009155,55800,4464000,0.813989982008934,0.020043691620230675,1153,-11.89,2465.67
1.6257343292236328,55900,4472000,0.7948275506496429,0.03584993630647659,1154,-11.77,2478.3
1.568835973739624,56000,4480000,0.5582751333713531,0.025826264172792435,1154,-11.61,2487.13
1.6822240352630615,56100,4488000,0.6195952296257019,0.03926912695169449,1154,-11.5,2498.28
1.5608851909637451,56200,4496000,0.7597513794898987,0.022487128153443336,1154,-11.46,2505.2
1.6552231311798096,56300,4504000,0.9172508046030998,0.011764082126319408,1141,-11.34,2516.42
1.558974266052246,56400,4512000,0.8560472428798676,0.018686501309275627,1142,-11.19,2529.28
1.6865469217300415,56500,4520000,0.85896335542202,0.0077975750900805,1142,-11.04,2547.48
1.6474199295043945,56600,4528000,0.6748985052108765,0.021284135058522224,1142,-10.89,2561.23
1.7079328298568726,56700,4536000,0.9018475338816643,0.02340894564986229,1142,-10.79,2571.53
1.6568963527679443,56800,4544000,0.9720831401646137,0.006524256430566311,1142,-10.97,2545.72
1.6374232769012451,56900,4552000,0.9229877069592476,0.03007897362112999,1143,-10.92,2551.69
1.6163848638534546,57000,4560000,0.8477447032928467,0.026337455958127975,1143,-10.94,2546.97
1.5909364223480225,57100,4568000,0.7745747417211533,0.040563829243183136,1143,-10.77,2557.65
1.6545400619506836,57200,4576000,0.8394430428743362,0.03892051801085472,1144,-10.65,2568.46
1.6810096502304077,57300,4584000,0.8565201461315155,0.019487332552671432,1144,-10.61,2571.86
1.6358222961425781,57400,4592000,0.7504453212022781,0.03685108572244644,1144,-10.43,2580.18
1.6692434549331665,57500,4600000,0.8763902336359024,0.02847319282591343,1144,-10.65,2551.42
1.5540294647216797,57600,4608000,0.5822314918041229,0.033770911395549774,1145,-10.71,2550.27
1.6438308954238892,57700,4616000,0.7426497936248779,0.05629584938287735,1145,-10.96,2527.1
1.6846529245376587,57800,4624000,0.6165880858898163,0.013806101866066456,1145,-10.82,2538.26
1.6375563144683838,57900,4632000,0.894001230597496,0.017989972606301308,1146,-10.84,2535.16
1.68267023563385,58000,4640000,0.47537195682525635,0.023094136267900467,1146,-10.99,2519.74
1.6564395427703857,58100,4648000,0.9158484265208244,0.021552862599492073,1146,-10.66,2552.69
1.6553961038589478,58200,4656000,0.9419284611940384,0.017156651243567467,1146,-10.37,2573.33
1.70877206325531,58300,4664000,0.9368447214365005,0.012924730777740479,1147,-10.33,2577.33
1.5590472221374512,58400,4672000,0.9074736163020134,0.029597904533147812,1147,-10.26,2586.54
1.5233070850372314,58500,4680000,0.7669417411088943,0.057768117636442184,1147,-10.29,2581.94
1.6580005884170532,58600,4688000,0.7145915627479553,0.034227803349494934,1147,-9.81,2617.67
1.5642160177230835,58700,4696000,0.8361871093511581,0.035205136984586716,1148,-9.83,2619.86
1.5650726556777954,58800,4704000,0.9138806760311127,0.019270647317171097,1148,-9.73,2620.61
1.504461646080017,58900,4712000,0.7640148401260376,0.035433389246463776,1148,-9.59,2629.01
1.610259771347046,59000,4720000,0.9062635824084282,0.02281331457197666,1148,-9.83,2603.81
1.5845880508422852,59100,4728000,0.8722634762525558,0.044271230697631836,1149,-9.85,2601.65
1.4746201038360596,59200,4736000,0.787591278553009,0.013603108935058117,1149,-9.81,2604.62
1.6334089040756226,59300,4744000,0.8474326431751251,0.019024048000574112,1149,-9.54,2621.83
1.5479341745376587,59400,4752000,0.9178437143564224,0.018048807978630066,1137,-9.6,2618.54
1.563584327697754,59500,4760000,0.9513017162680626,0.01292392797768116,1137,-9.47,2636.96
1.480615258216858,59600,4768000,0.9123275279998779,0.02523835003376007,1137,-9.44,2640.37
1.5811662673950195,59700,4776000,0.9511793404817581,0.011909430846571922,1137,-9.35,2649.75
1.6223207712173462,59800,4784000,0.7573196142911911,0.03860654681921005,1138,-9.64,2627.09
1.6314786672592163,59900,4792000,0.6512247622013092,0.04490654170513153,1138,-9.46,2646.51
1.6100661754608154,60000,4800000,0.8797954767942429,0.01652095839381218,1138,-9.18,2675.14
1.648002028465271,60100,4808000,0.9384769536554813,0.013551406562328339,1139,-9.07,2679.66
1.6776012182235718,60200,4816000,0.9148125350475311,0.020412813872098923,1139,-8.66,2700.93
1.6437585353851318,60300,4824000,0.9485593065619469,0.008766725659370422,1139,-8.52,2710.13
1.6189950704574585,60400,4832000,0.826641708612442,0.04706289619207382,1139,-8.24,2726.28
1.566300630569458,60500,4840000,0.9301200062036514,0.008433716371655464,1140,-8.2,2730.08
1.593595266342163,60600,4848000,0.7290885746479034,0.039595700800418854,1140,-8.07,2736.33
1.647944450378418,60700,4856000,0.8742395788431168,0.023632340133190155,1140,-7.96,2739.01
1.6319071054458618,60800,4864000,0.8565624356269836,0.010923821479082108,1140,-7.51,2764.88
1.6670544147491455,60900,4872000,0.9373498111963272,0.014690267853438854,1141,-7.52,2764.74
1.622941255569458,61000,4880000,0.8407429158687592,0.013470286503434181,1141,-7.13,2794.54
1.5992854833602905,61100,4888000,0.9165704250335693,0.025843042880296707,1141,-6.97,2805.91
1.44699227809906,61200,4896000,0.6554067432880402,0.07073451578617096,1141,-6.9,2806.2
1.6881036758422852,61300,4904000,0.9537854418158531,0.009285470470786095,1142,-6.59,2816.27
1.6673599481582642,61400,4912000,0.8659413307905197,0.06105450540781021,1142,-6.21,2828.66
1.6250641345977783,61500,4920000,0.6490065157413483,0.03162320703268051,1142,-5.97,2850.46
1.562326192855835,61600,4928000,0.8490323424339294,0.033509548753499985,1143,-6.0,2844.41
1.569643497467041,61700,4936000,0.8138170540332794,0.024302402511239052,1143,-5.85,2860.28
1.6597745418548584,61800,4944000,0.7710581719875336,0.038256220519542694,1143,-5.94,2848.45
1.5121930837631226,61900,4952000,0.9431159533560276,0.01075182855129242,1143,-6.13,2848.09
1.6679134368896484,62000,4960000,0.7649156004190445,0.04522750526666641,1143,-6.06,2855.31
1.7016292810440063,62100,4968000,0.8720360696315765,0.012828829698264599,1144,-5.9,2859.13
1.592725157737732,62200,4976000,0.804467186331749,0.015010771341621876,1144,-5.47,2893.59
1.4390145540237427,62300,4984000,0.6783543229103088,0.05446444824337959,1144,-5.27,2896.07
1.644641637802124,62400,4992000,0.6789885461330414,0.0365409255027771,1144,-4.86,2919.2
1.6574655771255493,62500,5000000,0.9334121942520142,0.01566609926521778,1145,-4.86,2919.2
